Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","129","Madagascar","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","515.293303","X","Sources internationales sûres",""
"MK","Indicateurs macro","129","Madagascar","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2390.107389","X","Sources internationales sûres",""
"MK","Indicateurs macro","129","Madagascar","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","18.139424","Fc","Donnée calculée",""
"MK","Indicateurs macro","131","Malaisie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","319109.103242","X","Sources internationales sûres",""
"MK","Indicateurs macro","131","Malaisie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","10259.210256","X","Sources internationales sûres",""
"MK","Indicateurs macro","131","Malaisie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","79978.203814","X","Sources internationales sûres",""
"MK","Indicateurs macro","131","Malaisie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","25.062965","Fc","Donnée calculée",""
"MK","Indicateurs macro","131","Malaisie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","22590.334285","Fc","Donnée calculée",""
"MK","Indicateurs macro","130","Malawi","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","8943.543794","X","Sources internationales sûres",""
"MK","Indicateurs macro","130","Malawi","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","506.137215","X","Sources internationales sûres",""
"MK","Indicateurs macro","130","Malawi","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","1157.69558","X","Sources internationales sûres",""
"MK","Indicateurs macro","130","Malawi","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","12.944484","Fc","Donnée calculée",""
"MK","Indicateurs macro","132","Maldives","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","4754.185598","X","Sources internationales sûres",""
"MK","Indicateurs macro","132","Maldives","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","9577.289371","X","Sources internationales sûres",""
"MK","Indicateurs macro","132","Maldives","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","1908.90224","X","Sources internationales sûres",""
"MK","Indicateurs macro","132","Maldives","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","40.152034","Fc","Donnée calculée",""
"MK","Indicateurs macro","133","Mali","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","15365.713059","X","Sources internationales sûres",""
"MK","Indicateurs macro","133","Mali","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","830.0214","X","Sources internationales sûres",""
"MK","Indicateurs macro","133","Mali","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2804.221257","X","Sources internationales sûres",""
"MK","Indicateurs macro","133","Mali","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","18.249861","Fc","Donnée calculée",""
"MK","Indicateurs macro","134","Malte","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","13510.309062","X","Sources internationales sûres",""
"MK","Indicateurs macro","134","Malte","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","30850.17357","X","Sources internationales sûres",""
"MK","Indicateurs macro","134","Malte","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2953.777372","X","Sources internationales sûres",""
"MK","Indicateurs macro","134","Malte","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","21.863137","Fc","Donnée calculée",""
"MK","Indicateurs macro","134","Malte","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","70.028646","Fc","Donnée calculée",""
"MK","Indicateurs macro","134","Malte","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","143.653365","Fc","Donnée calculée",""
"MK","Indicateurs macro","143","Maroc","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","109682.751915","X","Sources internationales sûres",""
"MK","Indicateurs macro","143","Maroc","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3082.599304","X","Sources internationales sûres",""
"MK","Indicateurs macro","143","Maroc","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","31386.717526","X","Sources internationales sûres",""
"MK","Indicateurs macro","143","Maroc","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","28.61591","Fc","Donnée calculée",""
"MK","Indicateurs macro","137","Maurice","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","13259.348214","X","Sources internationales sûres",""
"MK","Indicateurs macro","137","Maurice","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","10485.851087","X","Sources internationales sûres",""
"MK","Indicateurs macro","137","Maurice","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2305.561282","X","Sources internationales sûres",""
"MK","Indicateurs macro","137","Maurice","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","17.388195","Fc","Donnée calculée",""
"MK","Indicateurs macro","136","Mauritanie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","6800.135962","X","Sources internationales sûres",""
"MK","Indicateurs macro","136","Mauritanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1587.863353","X","Sources internationales sûres",""
"MK","Indicateurs macro","136","Mauritanie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2058.67023","X","Sources internationales sûres",""
"MK","Indicateurs macro","136","Mauritanie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","30.273957","Fc","Donnée calculée",""
"MK","Indicateurs macro","138","Mexique","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","1158912.015259","X","Sources internationales sûres",""
"MK","Indicateurs macro","138","Mexique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","9287.841557","X","Sources internationales sûres",""
"MK","Indicateurs macro","138","Mexique","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","256028.800774","X","Sources internationales sûres",""
"MK","Indicateurs macro","138","Mexique","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.092169","Fc","Donnée calculée",""
"MK","Indicateurs macro","138","Mexique","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","36637.00496","Fc","Donnée calculée",""
"MK","Indicateurs macro","138","Mexique","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","56866.263716","Fc","Donnée calculée",""
"MK","Indicateurs macro","145","Micronésie (États fédérés de)","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","366.666809","X","Sources internationales sûres",""
"MK","Indicateurs macro","145","Micronésie (États fédérés de)","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3289.701226","X","Sources internationales sûres",""
"MK","Indicateurs macro","145","Micronésie (États fédérés de)","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","102.017685","X","Sources internationales sûres",""
"MK","Indicateurs macro","145","Micronésie (États fédérés de)","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","27.822994","Fc","Donnée calculée",""
"MK","Indicateurs macro","140","Monaco","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","6431.276067","X","Sources internationales sûres",""
"MK","Indicateurs macro","140","Monaco","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","167516.046763","X","Sources internationales sûres",""
"MK","Indicateurs macro","140","Monaco","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","1446.769897","X","Sources internationales sûres",""
"MK","Indicateurs macro","140","Monaco","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.495845","Fc","Donnée calculée",""
"MK","Indicateurs macro","141","Mongolie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","11425.755104","X","Sources internationales sûres",""
"MK","Indicateurs macro","141","Mongolie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3669.409235","X","Sources internationales sûres",""
"MK","Indicateurs macro","141","Mongolie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2815.564301","X","Sources internationales sûres",""
"MK","Indicateurs macro","141","Mongolie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","24.64226","Fc","Donnée calculée",""
"MK","Indicateurs macro","273","Monténégro","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","4856.612346","X","Sources internationales sûres",""
"MK","Indicateurs macro","273","Monténégro","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","7738.844301","X","Sources internationales sûres",""
"MK","Indicateurs macro","273","Monténégro","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","1307.492994","X","Sources internationales sûres",""
"MK","Indicateurs macro","273","Monténégro","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","26.921914","Fc","Donnée calculée",""
"MK","Indicateurs macro","142","Montserrat","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","60.1","X","Sources internationales sûres",""
"MK","Indicateurs macro","142","Montserrat","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","12058.58748","X","Sources internationales sûres",""
"MK","Indicateurs macro","142","Montserrat","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","17.841915","X","Sources internationales sûres",""
"MK","Indicateurs macro","142","Montserrat","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","29.687047","Fc","Donnée calculée",""
"MK","Indicateurs macro","144","Mozambique","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","13219.07958","X","Sources internationales sûres",""
"MK","Indicateurs macro","144","Mozambique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","461.414754","X","Sources internationales sûres",""
"MK","Indicateurs macro","144","Mozambique","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","3019.234793","X","Sources internationales sûres",""
"MK","Indicateurs macro","144","Mozambique","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.839977","Fc","Donnée calculée",""
"MK","Indicateurs macro","144","Mozambique","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","2961.640605","Fc","Donnée calculée",""
"MK","Indicateurs macro","144","Mozambique","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","3573.885717","Fc","Donnée calculée",""
"MK","Indicateurs macro","28","Myanmar","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","68209.182343","X","Sources internationales sûres",""
"MK","Indicateurs macro","28","Myanmar","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1277.743698","X","Sources internationales sûres",""
"MK","Indicateurs macro","28","Myanmar","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","21218.798653","X","Sources internationales sûres",""
"MK","Indicateurs macro","28","Myanmar","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","31.10842","Fc","Donnée calculée",""
"MK","Indicateurs macro","147","Namibie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","12887.501268","X","Sources internationales sûres",""
"MK","Indicateurs macro","147","Namibie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","5363.907541","X","Sources internationales sûres",""
"MK","Indicateurs macro","147","Namibie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2310.853688","X","Sources internationales sûres",""
"MK","Indicateurs macro","147","Namibie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","17.930968","Fc","Donnée calculée",""
"MK","Indicateurs macro","148","Nauru","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","128.743386","X","Sources internationales sûres",""
"MK","Indicateurs macro","148","Nauru","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","12176.618389","X","Sources internationales sûres",""
"MK","Indicateurs macro","148","Nauru","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","37.975611","X","Sources internationales sûres",""
"MK","Indicateurs macro","148","Nauru","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","29.497135","Fc","Donnée calculée",""
"MK","Indicateurs macro","149","Népal","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","29443.014181","X","Sources internationales sûres",""
"MK","Indicateurs macro","149","Népal","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1065.514207","X","Sources internationales sûres",""
"MK","Indicateurs macro","149","Népal","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","9002.330075","X","Sources internationales sûres",""
"MK","Indicateurs macro","149","Népal","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","30.575436","Fc","Donnée calculée",""
"MK","Indicateurs macro","157","Nicaragua","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","13785.892849","X","Sources internationales sûres",""
"MK","Indicateurs macro","157","Nicaragua","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2159.158239","X","Sources internationales sûres",""
"MK","Indicateurs macro","157","Nicaragua","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","3689.291966","X","Sources internationales sûres",""
"MK","Indicateurs macro","157","Nicaragua","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","26.761357","Fc","Donnée calculée",""
"MK","Indicateurs macro","158","Niger","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","11185.105961","X","Sources internationales sûres",""
"MK","Indicateurs macro","158","Niger","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","517.771881","X","Sources internationales sûres",""
"MK","Indicateurs macro","158","Niger","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2885.206499","X","Sources internationales sûres",""
"MK","Indicateurs macro","158","Niger","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","25.795075","Fc","Donnée calculée",""
"MK","Indicateurs macro","158","Niger","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","3662.121766","Fc","Donnée calculée",""
"MK","Indicateurs macro","158","Niger","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","4127.645218","Fc","Donnée calculée",""
"MK","Indicateurs macro","159","Nigéria","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","375769.719405","X","Sources internationales sûres",""
"MK","Indicateurs macro","159","Nigéria","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1968.687237","X","Sources internationales sûres",""
"MK","Indicateurs macro","159","Nigéria","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","55293.263682","X","Sources internationales sûres",""
"MK","Indicateurs macro","159","Nigéria","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","14.714667","Fc","Donnée calculée",""
"MK","Indicateurs macro","159","Nigéria","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","75445.713642","Fc","Donnée calculée",""
"MK","Indicateurs macro","159","Nigéria","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","102922.845091","Fc","Donnée calculée",""
"MK","Indicateurs macro","162","Norvège","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","398393.955269","X","Sources internationales sûres",""
"MK","Indicateurs macro","162","Norvège","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","75220.814442","X","Sources internationales sûres",""
"MK","Indicateurs macro","162","Norvège","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","97897.320169","X","Sources internationales sûres",""
"MK","Indicateurs macro","162","Norvège","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","24.572993","Fc","Donnée calculée",""
"MK","Indicateurs macro","162","Norvège","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","1947.85412","Fc","Donnée calculée",""
"MK","Indicateurs macro","162","Norvège","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","4674.027806","Fc","Donnée calculée",""
"MK","Indicateurs macro","153","Nouvelle-Calédonie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","9174.048669","X","Sources internationales sûres",""
"MK","Indicateurs macro","153","Nouvelle-Calédonie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","33101.384336","X","Sources internationales sûres",""
"MK","Indicateurs macro","153","Nouvelle-Calédonie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2549.627491","X","Sources internationales sûres",""
"MK","Indicateurs macro","153","Nouvelle-Calédonie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","27.791737","Fc","Donnée calculée",""
"MK","Indicateurs macro","156","Nouvelle-Zélande","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","206623.7588","X","Sources internationales sûres",""
"MK","Indicateurs macro","156","Nouvelle-Zélande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","43943.484628","X","Sources internationales sûres",""
"MK","Indicateurs macro","156","Nouvelle-Zélande","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","47448.916152","X","Sources internationales sûres",""
"MK","Indicateurs macro","156","Nouvelle-Zélande","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.963921","Fc","Donnée calculée",""
"MK","Indicateurs macro","156","Nouvelle-Zélande","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","8959.730948","Fc","Donnée calculée",""
"MK","Indicateurs macro","156","Nouvelle-Zélande","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","19466.987193","Fc","Donnée calculée",""
"MK","Indicateurs macro","221","Oman","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","70598.026283","X","Sources internationales sûres",""
"MK","Indicateurs macro","221","Oman","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","15130.543438","X","Sources internationales sûres",""
"MK","Indicateurs macro","221","Oman","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","19313.070798","X","Sources internationales sûres",""
"MK","Indicateurs macro","221","Oman","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","27.356389","Fc","Donnée calculée",""
"MK","Indicateurs macro","226","Ouganda","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","31578.959827","X","Sources internationales sûres",""
"MK","Indicateurs macro","226","Ouganda","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","767.101705","X","Sources internationales sûres",""
"MK","Indicateurs macro","226","Ouganda","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","7545.965413","X","Sources internationales sûres",""
"MK","Indicateurs macro","226","Ouganda","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","23.895548","Fc","Donnée calculée",""
"MK","Indicateurs macro","226","Ouganda","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","5569.454195","Fc","Donnée calculée",""
"MK","Indicateurs macro","226","Ouganda","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","6264.988407","Fc","Donnée calculée",""
"MK","Indicateurs macro","235","Ouzbékistan","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","59159.9487","X","Sources internationales sûres",""
"MK","Indicateurs macro","235","Ouzbékistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1851.074677","X","Sources internationales sûres",""
"MK","Indicateurs macro","235","Ouzbékistan","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","15117.448478","X","Sources internationales sûres",""
"MK","Indicateurs macro","235","Ouzbékistan","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","25.553519","Fc","Donnée calculée",""
"MK","Indicateurs macro","235","Ouzbékistan","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","17064.763699","Fc","Donnée calculée",""
"MK","Indicateurs macro","235","Ouzbékistan","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","29139.163827","Fc","Donnée calculée",""
"MK","Indicateurs macro","165","Pakistan","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","302709.723378","X","Sources internationales sûres",""
"MK","Indicateurs macro","165","Pakistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1455.991742","X","Sources internationales sûres",""
"MK","Indicateurs macro","165","Pakistan","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","44045.886807","X","Sources internationales sûres",""
"MK","Indicateurs macro","165","Pakistan","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","14.550536","Fc","Donnée calculée",""
"MK","Indicateurs macro","165","Pakistan","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","66445.251107","Fc","Donnée calculée",""
"MK","Indicateurs macro","165","Pakistan","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","86550.609559","Fc","Donnée calculée",""
"MK","Indicateurs macro","180","Palaos","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","287.564063","X","Sources internationales sûres",""
"MK","Indicateurs macro","180","Palaos","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","16148.026898","X","Sources internationales sûres",""
"MK","Indicateurs macro","180","Palaos","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","86.088264","X","Sources internationales sûres",""
"MK","Indicateurs macro","180","Palaos","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","29.937073","Fc","Donnée calculée",""
"MK","Indicateurs macro","299","Palestine","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","16128","X","Sources internationales sûres",""
"MK","Indicateurs macro","299","Palestine","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3397.351759","X","Sources internationales sûres",""
"MK","Indicateurs macro","299","Palestine","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","4193.4","X","Sources internationales sûres",""
"MK","Indicateurs macro","299","Palestine","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","26.000744","Fc","Donnée calculée",""
"MK","Indicateurs macro","166","Panama","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","62202.725204","X","Sources internationales sûres",""
"MK","Indicateurs macro","166","Panama","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","15146.390071","X","Sources internationales sûres",""
"MK","Indicateurs macro","166","Panama","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","24467.835227","X","Sources internationales sûres",""
"MK","Indicateurs macro","166","Panama","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","39.335632","Fc","Donnée calculée",""
"MK","Indicateurs macro","168","Papouasie-Nouvelle-Guinée","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","22742.696403","X","Sources internationales sûres",""
"MK","Indicateurs macro","168","Papouasie-Nouvelle-Guinée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2695.259466","X","Sources internationales sûres",""
"MK","Indicateurs macro","168","Papouasie-Nouvelle-Guinée","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","1712.494781","X","Sources internationales sûres",""
"MK","Indicateurs macro","168","Papouasie-Nouvelle-Guinée","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","7.529867","Fc","Donnée calculée",""
"MK","Indicateurs macro","169","Paraguay","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","38997.129809","X","Sources internationales sûres",""
"MK","Indicateurs macro","169","Paraguay","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","5678.86754","X","Sources internationales sûres",""
"MK","Indicateurs macro","169","Paraguay","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","7484.422753","X","Sources internationales sûres",""
"MK","Indicateurs macro","169","Paraguay","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","19.19224","Fc","Donnée calculée",""
"MK","Indicateurs macro","169","Paraguay","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","3721.926526","Fc","Donnée calculée",""
"MK","Indicateurs macro","169","Paraguay","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","7094.142904","Fc","Donnée calculée",""
"MK","Indicateurs macro","150","Pays-Bas","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","833869.641687","X","Sources internationales sûres",""
"MK","Indicateurs macro","150","Pays-Bas","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","48989.638816","X","Sources internationales sûres",""
"MK","Indicateurs macro","150","Pays-Bas","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","168179.025785","X","Sources internationales sûres",""
"MK","Indicateurs macro","150","Pays-Bas","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","20.168503","Fc","Donnée calculée",""
"MK","Indicateurs macro","150","Pays-Bas","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","14909.532167","Fc","Donnée calculée",""
"MK","Indicateurs macro","150","Pays-Bas","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","36101.221355","Fc","Donnée calculée",""
"MK","Indicateurs macro","170","Pérou","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","211007.952316","X","Sources internationales sûres",""
"MK","Indicateurs macro","170","Pérou","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","6710.531503","X","Sources internationales sûres",""
"MK","Indicateurs macro","170","Pérou","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","43483.66829","X","Sources internationales sûres",""
"MK","Indicateurs macro","170","Pérou","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","20.607597","Fc","Donnée calculée",""
"MK","Indicateurs macro","170","Pérou","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","12850.221713","Fc","Donnée calculée",""
"MK","Indicateurs macro","170","Pérou","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","17783.224864","Fc","Donnée calculée",""
"MK","Indicateurs macro","171","Philippines","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","328480.738148","X","Sources internationales sûres",""
"MK","Indicateurs macro","171","Philippines","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3123.244296","X","Sources internationales sûres",""
"MK","Indicateurs macro","171","Philippines","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","84262.601516","X","Sources internationales sûres",""
"MK","Indicateurs macro","171","Philippines","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","25.65222","Fc","Donnée calculée",""
"MK","Indicateurs macro","173","Pologne","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","526504.233551","X","Sources internationales sûres",""
"MK","Indicateurs macro","173","Pologne","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","13872.466907","X","Sources internationales sûres",""
"MK","Indicateurs macro","173","Pologne","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","92472.129123","X","Sources internationales sûres",""
