Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","686","Sénégal","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","46.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","3.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","48","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.05","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","14.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","686","Sénégal","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","30","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","688","Serbie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","-45.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","688","Serbie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","688","Serbie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","688","Serbie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.09","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","688","Serbie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","63","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","688","Serbie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","44","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","98.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","100","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","29","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.79","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","3.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","690","Seychelles","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","45","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","39.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","59","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.04","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","21.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","694","Sierra Leone","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","65","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","702","Singapour","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","702","Singapour","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","702","Singapour","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","702","Singapour","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","1.62","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","702","Singapour","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","0.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","702","Singapour","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","-85.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","4.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.91","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","37.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","703","Slovaquie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","56","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","705","Slovénie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","29.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","705","Slovénie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","3.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","705","Slovénie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","705","Slovénie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.87","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","705","Slovénie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","24.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","705","Slovénie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","14","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","706","Somalie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","706","Somalie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","18.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","706","Somalie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","316","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","706","Somalie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-2.26","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","706","Somalie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","8.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","706","Somalie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","27","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","729","Soudan","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","22.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","729","Soudan","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","9.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","729","Soudan","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","52","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","729","Soudan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-1.98","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","729","Soudan","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","21.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","729","Soudan","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","21","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","728","Soudan du Sud","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","728","Soudan du Sud","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","728","Soudan du Sud","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","21","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","728","Soudan du Sud","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-2.45","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","728","Soudan du Sud","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","3.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","728","Soudan du Sud","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","144","Sri Lanka","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","32","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","144","Sri Lanka","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","47.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","144","Sri Lanka","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","18","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","144","Sri Lanka","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.07","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","144","Sri Lanka","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","10.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","144","Sri Lanka","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","17","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","752","Suède","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","-24.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","752","Suède","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","6.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","752","Suède","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","752","Suède","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.98","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","752","Suède","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","17.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","752","Suède","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","12","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","756","Suisse","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","56.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","756","Suisse","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","13.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","756","Suisse","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","756","Suisse","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","1.26","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","756","Suisse","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","9.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","756","Suisse","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","24","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","740","Suriname","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","-17.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","740","Suriname","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","100","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","740","Suriname","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","740","Suriname","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.13","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","740","Suriname","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","9.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","740","Suriname","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","32","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","762","Tadjikistan","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","47.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","762","Tadjikistan","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","100","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","762","Tadjikistan","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","53","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","762","Tadjikistan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.67","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","762","Tadjikistan","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","16","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","762","Tadjikistan","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","21","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","148","Tchad","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","4.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","148","Tchad","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","0.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","148","Tchad","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","148","Tchad","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-1.29","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","148","Tchad","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","23.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","148","Tchad","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","57","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","203","Tchéquie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","-71.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","203","Tchéquie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","203","Tchéquie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","203","Tchéquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","203","Tchéquie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","37.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","203","Tchéquie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","67","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","764","Thaïlande","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","-62.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","764","Thaïlande","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","38.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","764","Thaïlande","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","764","Thaïlande","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.75","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","764","Thaïlande","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","26.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","764","Thaïlande","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","16","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","626","Timor-Leste","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","37.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","626","Timor-Leste","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","22.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","626","Timor-Leste","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","360","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","626","Timor-Leste","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.07","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","626","Timor-Leste","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","626","Timor-Leste","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","24","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","768","Togo","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","19.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","768","Togo","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","0.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","768","Togo","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","23","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","768","Togo","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.88","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","768","Togo","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","768","Togo","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","47","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","772","Tokélaou","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","772","Tokélaou","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","772","Tokélaou","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","772","Tokélaou","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","16.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","772","Tokélaou","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","776","Tonga","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","776","Tonga","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","776","Tonga","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","310","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","776","Tonga","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.79","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","776","Tonga","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","50.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","776","Tonga","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","780","Trinité-et-Tobago","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","100","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","780","Trinité-et-Tobago","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","28","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","780","Trinité-et-Tobago","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","780","Trinité-et-Tobago","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.28","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","780","Trinité-et-Tobago","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","10.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","780","Trinité-et-Tobago","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","24","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","788","Tunisie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","70.1","E","Valeur estimée",""
